epoch,final_epoch,train_acc,train_auc,train_f1_score,valid_acc,valid_auc,valid_f1_score,test_acc,test_auc,test_f1_score
1,1,0.3333333333333333,0.5,0.3333333333333333,0.4725274725274725,0.5954252332438363,0.366033712301243,0.48717948717948717,0.587340162075349,0.36917082917082916
2,2,0.3333333333333333,0.5,0.3333333333333333,0.4908424908424908,0.6206244559687129,0.38924685041368967,0.5018315018315018,0.6116057964618044,0.38061050061050067
3,3,0.6666666666666666,0.5,0.5555555555555555,0.5274725274725275,0.6570298037196415,0.4401884447845766,0.5311355311355311,0.6469813159733716,0.4373486540613068
4,4,0.6666666666666666,0.6666666666666666,0.5555555555555555,0.5531135531135531,0.6935169860360194,0.48139462597956273,0.5567765567765568,0.6980794929321906,0.4745295736938364
5,5,1.0,0.5,1.0,0.5604395604395604,0.735449998161021,0.4950687673651102,0.6007326007326007,0.7399502862677307,0.5328728514951668
6,6,1.0,0.5,1.0,0.5897435897435898,0.7701503058835067,0.5516842634489693,0.6446886446886447,0.7811231870732036,0.6043902409210408
7,7,1.0,0.5,1.0,0.5970695970695971,0.7857117461718586,0.5620336329725433,0.6593406593406593,0.8056125639045203,0.6267275331185105
8,7,1.0,0.6666666666666666,1.0,0.5934065934065934,0.7980954307501807,0.5777344367827424,0.6227106227106227,0.8267329312099255,0.6042162851556183
9,7,1.0,0.6666666666666666,1.0,0.5824175824175825,0.8112594554170193,0.5731724908940098,0.6336996336996337,0.8438418723258181,0.6247534516765286
10,10,1.0,1.0,1.0,0.5970695970695971,0.8230215650937266,0.5887938390599636,0.6556776556776557,0.8569311118467026,0.6460956312349501
11,10,1.0,1.0,1.0,0.5860805860805861,0.8303578653131781,0.5859249713631157,0.652014652014652,0.8671926146603406,0.6491013907756517
12,12,1.0,1.0,1.0,0.5970695970695971,0.8353408854070886,0.5968217210363808,0.6483516483516484,0.8707087425061605,0.646877745242393
13,12,1.0,1.0,1.0,0.575091575091575,0.830459622151115,0.5762289813269379,0.5787545787545788,0.8698352274817021,0.5827128319682303
14,12,1.0,1.0,1.0,0.5311355311355311,0.8362383071585322,0.5399200065763551,0.5457875457875457,0.8729737516397563,0.553854846415633
15,12,1.0,1.0,1.0,0.5677655677655677,0.8427390979195017,0.5725322400328313,0.5970695970695971,0.8776361763948656,0.5992515583308422
16,12,1.0,1.0,1.0,0.5824175824175825,0.8466573491730726,0.5811433879412261,0.608058608058608,0.8794334718697513,0.6038960754700461
17,17,1.0,1.0,1.0,0.6117216117216118,0.8608744958132579,0.6090850515463917,0.6227106227106227,0.891656552282173,0.6173015624973744
18,18,1.0,1.0,1.0,0.6703296703296703,0.8815948851864114,0.65956628657247,0.7032967032967034,0.9096239900940329,0.6908640958517266
19,19,1.0,1.0,1.0,0.6923076923076923,0.8889324113918619,0.6812022601029345,0.7435897435897436,0.9164012406978314,0.7283331547555271
20,20,1.0,1.0,1.0,0.7326007326007326,0.8987746269937597,0.7189042841216754,0.7692307692307693,0.9208111123370971,0.7515383490594439
