epoch,final_epoch,train_acc,train_auc,train_f1_score,valid_acc,valid_auc,valid_f1_score,test_acc,test_auc,test_f1_score
1,1,0.3333333333333333,0.5,0.2222222222222222,0.3516483516483517,0.5519149901308127,0.3420551003363755,0.3516483516483517,0.5561078622482131,0.34689241744112964
2,2,0.3333333333333333,0.5,0.3333333333333333,0.38461538461538464,0.5852967499111159,0.3769184682705944,0.3663003663003663,0.586462969092893,0.36189357472948486
3,3,0.6666666666666666,0.5,0.5555555555555555,0.4065934065934066,0.636367648681452,0.4000628456510809,0.4065934065934066,0.6377088773646206,0.4047708221865525
4,4,0.6666666666666666,0.5,0.5555555555555555,0.47619047619047616,0.7001299545159195,0.47497923419083427,0.4542124542124542,0.6979360525702797,0.4533901084751382
5,4,0.6666666666666666,0.5,0.5555555555555555,0.46153846153846156,0.7472697291796928,0.4640490659305838,0.4468864468864469,0.7492785072394472,0.45009723569620536
6,6,0.6666666666666666,0.5,0.5555555555555555,0.4908424908424908,0.7891046624247552,0.49332074793239844,0.5018315018315018,0.792006571284956,0.5055888062647882
7,7,1.0,0.5,1.0,0.5054945054945055,0.8105851631174371,0.5073585498272536,0.4908424908424908,0.816566135814729,0.4992951954761214
8,8,1.0,0.5,1.0,0.5567765567765568,0.830405065774149,0.5509064869967125,0.5238095238095238,0.829232103669376,0.5301470829918927
9,8,1.0,0.5,1.0,0.5384615384615384,0.836487182316378,0.5348954396573444,0.5164835164835165,0.8363357730454718,0.52531174649044
10,8,1.0,0.5,1.0,0.5531135531135531,0.8383139014552453,0.5411760187821845,0.5494505494505495,0.8353004278691137,0.5457944070768412
11,11,1.0,0.5,1.0,0.5641025641025641,0.8378320889575441,0.5459024775717009,0.5347985347985348,0.8363976853384334,0.5226591207633862
12,11,1.0,0.5,1.0,0.5128205128205128,0.8369812546740717,0.4883787227818667,0.5201465201465202,0.8349602167543247,0.5038399715492458
13,13,1.0,0.5,1.0,0.575091575091575,0.8422670933097943,0.5481693253084262,0.5421245421245421,0.8420813564309095,0.5200405235292717
14,13,1.0,0.6666666666666666,1.0,0.5567765567765568,0.8461914744933613,0.5432104904277747,0.5421245421245421,0.8468099844299779,0.5323935337795093
15,13,1.0,0.8333333333333334,1.0,0.5311355311355311,0.8458788480635552,0.5187876415870353,0.4945054945054945,0.8463367538342713,0.48696331168096324
16,13,1.0,0.8333333333333334,1.0,0.5384615384615384,0.8488487991467136,0.5175256769374417,0.5018315018315018,0.8467260043890299,0.4879998895125058
17,17,1.0,1.0,1.0,0.5934065934065934,0.8718403275834589,0.5600043273651755,0.5714285714285714,0.86275822330109,0.5495597354986809
18,18,1.0,1.0,1.0,0.6483516483516484,0.8878235070555496,0.6141192956951577,0.5970695970695971,0.87754851839592,0.5737136992015993
19,19,1.0,1.0,1.0,0.6923076923076923,0.8983718905930095,0.6681695767919301,0.6373626373626373,0.8914824622702809,0.6165252731290467
20,20,1.0,1.0,1.0,0.7728937728937729,0.9119202618706094,0.7486948776060164,0.7216117216117216,0.9067220812338324,0.6996339145987034
