epoch,final_epoch,train_acc,train_auc,train_f1_score,valid_acc,valid_auc,valid_f1_score,test_acc,test_auc,test_f1_score
1,1,1.0,0.5,1.0,0.336996336996337,0.5177596331849891,0.3481021691143029,0.2600732600732601,0.4072615150734978,0.27110376838958383
2,2,1.0,0.5,1.0,0.34065934065934067,0.5370367305405372,0.34797285292968055,0.2857142857142857,0.4267816641533954,0.295261815809761
3,3,1.0,0.5,1.0,0.3663003663003663,0.5712536932828227,0.36912031431269093,0.32234432234432236,0.4618914511996272,0.3242009132420091
4,4,1.0,0.5,1.0,0.4432234432234432,0.6272959652800765,0.4386448902301911,0.36996336996337,0.5258024078365026,0.36635484848757677
5,5,1.0,0.5,1.0,0.46886446886446886,0.6778685007417216,0.46206852709776686,0.4358974358974359,0.5929138009243934,0.42910466898083
6,5,1.0,0.5,1.0,0.46153846153846156,0.7218243897654689,0.451338119588653,0.4725274725274725,0.655299937474714,0.4658935704161835
7,7,1.0,0.5,1.0,0.46886446886446886,0.7534462466438633,0.45644062364732124,0.4725274725274725,0.7074527688893792,0.46944330091807096
8,7,1.0,0.5,1.0,0.43956043956043955,0.7743450169799061,0.43392893771224106,0.43223443223443225,0.7408516924736719,0.4325838130738564
9,7,1.0,0.5,1.0,0.4358974358974359,0.7865944560913114,0.4369329411023384,0.4065934065934066,0.7634974928586317,0.4068866169690289
10,7,1.0,0.5,1.0,0.4358974358974359,0.7988812877756937,0.43046847788227094,0.42124542124542125,0.7889005357558817,0.4215148622250715
11,7,1.0,0.5,1.0,0.38095238095238093,0.8043044368433313,0.3759835879031024,0.41025641025641024,0.7998651415400836,0.4092879397818643
12,7,1.0,0.5,1.0,0.34798534798534797,0.8033880123088993,0.3356601072356205,0.3626373626373626,0.8048309978300048,0.3530538129353973
13,7,1.0,0.6666666666666666,1.0,0.3553113553113553,0.8120900609315042,0.34068554396423245,0.3772893772893773,0.8170194441379479,0.36791242035686483
14,7,1.0,0.8333333333333334,1.0,0.3553113553113553,0.8152598477325389,0.3434226341308075,0.39194139194139194,0.8220248384763446,0.38688274389510413
15,7,1.0,1.0,1.0,0.336996336996337,0.8128575281670282,0.3196581196581197,0.34065934065934067,0.8195526377088772,0.3232014459466926
16,7,1.0,1.0,1.0,0.336996336996337,0.8178387092819399,0.3224287732841909,0.336996336996337,0.8225133938970416,0.32715525372571214
17,7,1.0,1.0,1.0,0.38461538461538464,0.8320111074331531,0.37033128242303937,0.4065934065934066,0.8354683879510096,0.4000234093565857
18,18,1.0,1.0,1.0,0.4981684981684982,0.8551963416577782,0.5068267485431511,0.5531135531135531,0.8572713229614918,0.5635193252998797
19,19,1.0,1.0,1.0,0.6373626373626373,0.8789485944070519,0.6387277402354541,0.663003663003663,0.878829060772126,0.6612929490311024
20,20,1.0,1.0,1.0,0.7106227106227107,0.8913941912783355,0.7002384557543545,0.7326007326007326,0.8928157220444541,0.7219300210966555
