epoch,final_epoch,train_acc,train_auc,train_f1_score,valid_acc,valid_auc,valid_f1_score,test_acc,test_auc,test_f1_score
1,1,0.5625,0.5052083333333334,0.531956931956932,0.6305220883534136,0.9066065669839255,0.5857444124680482,0.6428571428571429,0.9191077112697954,0.6003284932027811
2,2,0.6875,0.6731770833333334,0.6951681566624095,0.9116465863453815,0.9811885377923114,0.8932210296163784,0.9285714285714286,0.9829350204386248,0.9226772004005787
3,2,0.9583333333333334,0.9466145833333334,0.9583333333333334,0.8755020080321285,0.9739976155070494,0.8274823708785973,0.8809523809523809,0.9742691000785882,0.8465233785822021
4,2,1.0,0.9602864583333334,1.0,0.8795180722891566,0.9771734724564913,0.8568780926675664,0.8928571428571429,0.9829435011957868,0.8884687431271283
5,2,1.0,0.9986979166666666,1.0,0.9036144578313253,0.9829581857883745,0.8913505038934592,0.9007936507936508,0.983507754238965,0.8934772240870567
6,6,1.0,1.0,1.0,0.9116465863453815,0.982565624075058,0.8979512949362195,0.9126984126984127,0.986772845746335,0.9077015367844513
7,7,1.0,1.0,1.0,0.9116465863453815,0.9827795865531715,0.8979512949362195,0.9166666666666666,0.9869837339077634,0.9162465245597776
8,8,1.0,1.0,1.0,0.9116465863453815,0.9830214830214828,0.8979512949362195,0.9166666666666666,0.9871770951710569,0.9162465245597776
9,9,1.0,1.0,1.0,0.9156626506024096,0.9831094453735963,0.9011421911421912,0.9206349206349206,0.9873597141419452,0.9194527544824252
10,9,1.0,1.0,1.0,0.9116465863453815,0.9832589219381672,0.8959391557328092,0.9206349206349206,0.9874954062565373,0.9194527544824252
11,9,1.0,1.0,1.0,0.9116465863453815,0.9833893796157946,0.8959391557328092,0.9206349206349206,0.9875363965828202,0.9194527544824252
12,9,1.0,1.0,1.0,0.9116465863453815,0.983497846705394,0.8959391557328092,0.9206349206349206,0.9875793657524411,0.9172305465497042
13,13,1.0,1.0,1.0,0.9156626506024096,0.9834758561173654,0.8991239752154723,0.9166666666666666,0.987579365752441,0.9120486790727064
14,14,1.0,1.0,1.0,0.9196787148594378,0.9835198372934221,0.905399653040481,0.9166666666666666,0.9876848098331553,0.9120486790727064
15,15,1.0,1.0,1.0,0.9196787148594378,0.9835198372934221,0.905399653040481,0.9166666666666666,0.987727779002776,0.9120486790727064
16,15,1.0,1.0,1.0,0.9196787148594378,0.9835198372934221,0.905399653040481,0.9166666666666666,0.987727779002776,0.9120486790727064
17,17,1.0,1.0,1.0,0.9196787148594378,0.9835623326189363,0.905399653040481,0.9166666666666666,0.987727779002776,0.9120486790727064
18,17,1.0,1.0,1.0,0.9196787148594378,0.9835623326189363,0.905399653040481,0.9166666666666666,0.987781490464802,0.9120486790727064
19,19,1.0,1.0,1.0,0.9196787148594378,0.9835843232069648,0.905399653040481,0.9166666666666666,0.9877922327572072,0.9120486790727064
20,19,1.0,1.0,1.0,0.9196787148594378,0.9835843232069648,0.905399653040481,0.9166666666666666,0.9877922327572072,0.9120486790727064
