epoch,final_epoch,train_acc,train_auc,train_f1_score,valid_acc,valid_auc,valid_f1_score,test_acc,test_auc,test_f1_score
1,1,0.6041666666666666,0.5234375,0.48203842940685043,0.5341365461847389,0.924934236254991,0.45550595635864677,0.5357142857142857,0.9174138213726387,0.45792817020825605
2,2,0.8333333333333334,0.76171875,0.8341880341880342,0.891566265060241,0.9774938218334445,0.8609359522601531,0.9126984126984127,0.9843089030988686,0.8924848997634586
3,2,0.9375,0.9147135416666666,0.9368075920495276,0.8714859437751004,0.9841641020886304,0.829127486061413,0.8412698412698413,0.9837406923690146,0.814225862521317
4,4,0.9791666666666666,0.9934895833333334,0.9791463017269469,0.9317269076305221,0.9891907344737533,0.9181948582147191,0.9325396825396826,0.9867081092999984,0.9292142605191595
5,5,1.0,1.0,1.0,0.9357429718875502,0.9891497249987816,0.9245987293380659,0.9246031746031746,0.9869014705632919,0.9228090878521987
6,6,1.0,1.0,1.0,0.9357429718875502,0.9889943050320409,0.9245987293380659,0.9325396825396826,0.9866866247151879,0.929182602566278
7,7,1.0,1.0,1.0,0.9357429718875502,0.9890617626466683,0.9245987293380659,0.9325396825396826,0.9866436555455671,0.929182602566278
8,7,1.0,1.0,1.0,0.9357429718875502,0.9890602767961258,0.9245987293380659,0.9325396825396826,0.9864112827993283,0.929182602566278
9,7,1.0,1.0,1.0,0.9357429718875502,0.9890177814706117,0.9245987293380659,0.9325396825396826,0.98638781937118,0.929182602566278
10,7,1.0,1.0,1.0,0.9357429718875502,0.9889957908825834,0.9245987293380659,0.9325396825396826,0.9862608907056556,0.929182602566278
11,7,1.0,1.0,1.0,0.9357429718875502,0.9889957908825834,0.9245987293380659,0.9325396825396826,0.9862823752904659,0.929182602566278
12,7,1.0,1.0,1.0,0.9357429718875502,0.9890602767961258,0.9245987293380659,0.9325396825396826,0.9863253444600867,0.929182602566278
13,7,1.0,1.0,1.0,0.9357429718875502,0.9889738002945551,0.9245987293380659,0.9325396825396826,0.9863273233034245,0.929182602566278
14,7,1.0,1.0,1.0,0.9357429718875502,0.9889532955570691,0.9245987293380659,0.9325396825396826,0.9863058387186142,0.929182602566278
15,7,1.0,1.0,1.0,0.9357429718875502,0.9889532955570691,0.9245987293380659,0.9325396825396826,0.9863273233034245,0.929182602566278
16,7,1.0,1.0,1.0,0.9357429718875502,0.9889532955570691,0.9245987293380659,0.9325396825396826,0.9863273233034245,0.929182602566278
17,7,1.0,1.0,1.0,0.9357429718875502,0.9889532955570691,0.9245987293380659,0.9325396825396826,0.9863273233034245,0.929182602566278
18,7,1.0,1.0,1.0,0.9357429718875502,0.9889313049690408,0.9245987293380659,0.9325396825396826,0.9863273233034245,0.929182602566278
19,7,1.0,1.0,1.0,0.9357429718875502,0.9889313049690408,0.9245987293380659,0.9325396825396826,0.9863273233034245,0.929182602566278
20,7,1.0,1.0,1.0,0.9357429718875502,0.9889313049690408,0.9245987293380659,0.9325396825396826,0.9863273233034245,0.929182602566278
