epoch,final_epoch,train_acc,train_auc,train_f1_score,valid_acc,valid_auc,valid_f1_score,test_acc,test_auc,test_f1_score
1,1,0.7962962962962963,0.8452674897119342,0.7368732176600258,0.9658119658119658,0.9980992396958784,0.9612794612794614,0.8981481481481481,0.9815108759553204,0.8949228000378895
2,1,0.9382716049382716,0.9595238095238096,0.9321165475182219,0.9572649572649573,0.9978991596638656,0.9556884635832005,0.9166666666666666,0.9888888888888889,0.9223413142786043
3,3,0.9506172839506173,0.9793781435756745,0.9479049840285031,0.9658119658119658,0.9990996398559423,0.9675382709256053,0.9259259259259259,0.9900940623162846,0.9254621347644605
4,3,0.9567901234567902,0.9739826245999086,0.9509546310989156,0.8888888888888888,0.9940028643036163,0.8410173245441254,0.8611111111111112,0.9754556143445031,0.8272024146387474
5,3,0.9691358024691358,0.9692403161538964,0.9644420992679699,0.9572649572649573,0.9954981992797118,0.954520697167756,0.8796296296296297,0.9802469135802471,0.8730196703880915
6,3,0.9629629629629629,0.9684564635181919,0.9578397747751914,0.9572649572649573,0.997483203807839,0.9493352350495208,0.8981481481481481,0.9819223985890653,0.9028391787012477
7,3,0.9845679012345679,0.9790384741002024,0.983950075331404,0.9487179487179487,0.9969198205598029,0.9413275613275612,0.9259259259259259,0.9856554967666078,0.9296232273760364
8,3,1.0,0.9911979881115683,1.0,0.9572649572649573,0.998999599839936,0.96045994907475,0.9166666666666666,0.9880364491475602,0.9223413142786043
9,3,0.9753086419753086,0.9804200143706318,0.9765902316837264,0.9572649572649573,0.9982993197278912,0.9606253640544077,0.9166666666666666,0.9880070546737212,0.917153198254575
10,10,0.9938271604938271,0.9919655104840289,0.9950617283950617,0.9829059829059829,0.9997999199679871,0.9808212665355523,0.8981481481481481,0.9881834215167548,0.896494218117177
11,11,1.0,0.9951433797112809,1.0,0.9829059829059829,0.9996998799519808,0.9808212665355523,0.8981481481481481,0.9876249265138153,0.896494218117177
12,11,1.0,0.9957802599777908,1.0,0.9829059829059829,0.9996998799519808,0.9808878982074859,0.8981481481481481,0.987389770723104,0.896494218117177
13,11,1.0,0.9960023515579071,1.0,0.9829059829059829,0.9996998799519808,0.9808878982074859,0.8981481481481481,0.9871840094062315,0.896494218117177
14,11,1.0,0.9963681494545691,1.0,0.9829059829059829,0.9996998799519808,0.9808878982074859,0.8981481481481481,0.9875073486184597,0.896494218117177
15,11,1.0,0.9965902410346854,1.0,0.9829059829059829,0.9996998799519808,0.9808878982074859,0.8981481481481481,0.9875073486184598,0.896494218117177
16,11,1.0,0.9967731399830165,1.0,0.9829059829059829,0.9996998799519808,0.9808878982074859,0.8981481481481481,0.9875073486184598,0.896494218117177
17,11,1.0,0.9968645894571821,1.0,0.9829059829059829,0.9996998799519808,0.9808878982074859,0.8981481481481481,0.9875073486184598,0.896494218117177
18,11,1.0,0.9969560389313475,1.0,0.9829059829059829,0.9996998799519808,0.9808878982074859,0.8981481481481481,0.9875073486184598,0.896494218117177
19,11,1.0,0.9969952315631329,1.0,0.9829059829059829,0.9996998799519808,0.9808878982074859,0.8981481481481481,0.9875073486184598,0.896494218117177
20,11,1.0,0.9969952315631329,1.0,0.9829059829059829,0.9996998799519808,0.9808878982074859,0.8981481481481481,0.9875073486184598,0.896494218117177
