epoch,final_epoch,train_acc,train_auc,train_f1_score,valid_acc,valid_auc,valid_f1_score,test_acc,test_auc,test_f1_score
1,1,0.8078078078078078,0.8535743101863402,0.7747409040191208,0.9444444444444444,0.9901822457378012,0.9334119895917649,0.9166666666666666,0.9761610817166373,0.9079421870119543
2,1,0.9579579579579579,0.9524197699010427,0.9555936846862113,0.9351851851851852,0.9889476778365666,0.9307801517478936,0.9259259259259259,0.97554379776602,0.9197944355839093
3,3,0.954954954954955,0.9727585129646985,0.9585724646675349,0.9444444444444444,0.9856554967666078,0.9394315663978586,0.9444444444444444,0.97554379776602,0.9362736234878816
4,3,0.9669669669669669,0.9794580830181215,0.9631284092584402,0.9166666666666666,0.9850676072898294,0.9097507219942239,0.9259259259259259,0.9754850088183421,0.90788317962231
5,3,0.972972972972973,0.9794129082863045,0.969367154339754,0.9444444444444444,0.9854203409758965,0.9449840339132535,0.9351851851851852,0.9697236919459141,0.9327242361725121
6,3,0.975975975975976,0.9845327112255838,0.9772004469657899,0.9259259259259259,0.9807466196355085,0.929571952375067,0.9351851851851852,0.968371546149324,0.9217381717381717
7,3,0.984984984984985,0.9775139963006164,0.9880094371767831,0.9351851851851852,0.9893592004703117,0.9369490717833123,0.9259259259259259,0.9694885361552029,0.9197944355839093
8,8,0.990990990990991,0.9903744108742996,0.9928056623060698,0.9629629629629629,0.9909171075837743,0.9592565154362908,0.9074074074074074,0.9842445620223398,0.9044134603444912
9,8,1.0,0.9945239684541027,1.0,0.9537037037037037,0.9884479717813051,0.9518372127067779,0.9259259259259259,0.9834215167548502,0.9197944355839093
10,8,0.990990990990991,0.9951725966930299,0.9928056623060698,0.9444444444444444,0.9855085243974133,0.9444032464054711,0.9351851851851852,0.9775426219870664,0.9277770021871655
11,8,1.0,0.9989122104378353,1.0,0.9444444444444444,0.9856848912404468,0.9444032464054711,0.9259259259259259,0.9793356848912405,0.9197944355839093
12,8,1.0,0.9992954090335978,1.0,0.9444444444444444,0.9836860670194003,0.9444032464054711,0.9259259259259259,0.9799676660787773,0.9197944355839093
13,8,1.0,0.9994561052189176,1.0,0.9444444444444444,0.9838036449147561,0.9444032464054711,0.9259259259259259,0.9801440329218107,0.9197944355839093
14,8,1.0,0.9995055501990161,1.0,0.9444444444444444,0.9838624338624339,0.9444032464054711,0.9259259259259259,0.9799676660787773,0.9197944355839093
15,8,1.0,0.9995302726890651,1.0,0.9444444444444444,0.9838624338624339,0.9444032464054711,0.9259259259259259,0.9800264550264549,0.9197944355839093
16,8,1.0,0.999567356424139,1.0,0.9444444444444444,0.9838036449147559,0.9444032464054711,0.9259259259259259,0.9802616108171663,0.9197944355839093
17,8,1.0,0.9996168014042374,1.0,0.9444444444444444,0.9839212228101116,0.9444032464054711,0.9259259259259259,0.980379188712522,0.9197944355839093
18,8,1.0,0.9996415238942866,1.0,0.9444444444444444,0.9839212228101116,0.9444032464054711,0.9259259259259259,0.9804967666078778,0.9197944355839093
19,8,1.0,0.9996538851393112,1.0,0.9444444444444444,0.9839212228101116,0.9444032464054711,0.9259259259259259,0.9804967666078778,0.9197944355839093
20,8,1.0,0.9996538851393112,1.0,0.9444444444444444,0.9839212228101116,0.9444032464054711,0.9259259259259259,0.9804967666078778,0.9197944355839093
