epoch,final_epoch,train_acc,train_auc,train_f1_score,valid_acc,valid_auc,valid_f1_score,test_acc,test_auc,test_f1_score
1,1,0.5833333333333334,0.5,0.4666666666666666,0.5280898876404494,0.8291729182295574,0.4431899641577061,0.5296296296296297,0.8286777503915772,0.4445363477621542
2,2,0.6666666666666666,0.5104166666666666,0.5333333333333333,0.5580524344569289,0.8776991122780696,0.459971768501714,0.5444444444444444,0.8783081220866578,0.4515142380579169
3,3,0.75,0.5208333333333334,0.6962962962962963,0.5655430711610487,0.8945647126067232,0.46372890440097453,0.5444444444444444,0.8986579622958631,0.4514585510275166
4,3,0.6666666666666666,0.5625,0.6412698412698412,0.5355805243445693,0.8941326849569536,0.44217209690893905,0.5074074074074074,0.9003965732518239,0.41933552397689605
5,3,0.5833333333333334,0.5833333333333334,0.4908424908424909,0.5430711610486891,0.8996999249812453,0.4396278844992147,0.5296296296296297,0.9037251922869983,0.42949485644096425
6,6,0.6666666666666666,0.71875,0.6412698412698412,0.5955056179775281,0.9526482066945309,0.5347502105877017,0.5740740740740741,0.955106772020982,0.5050380959471868
7,7,0.8333333333333334,0.8958333333333334,0.8380952380952381,0.8838951310861424,0.9737990301146716,0.886144487285694,0.8814814814814815,0.9826604355943176,0.8768349891182182
8,7,1.0,1.0,1.0,0.7303370786516854,0.9495349283749509,0.6870274806506539,0.7185185185185186,0.9577167167987867,0.6751302806975152
9,9,0.9166666666666666,0.9895833333333334,0.9153439153439153,0.898876404494382,0.9737434358589647,0.892338104633362,0.9296296296296296,0.9837405820791764,0.9246930469000691
10,9,0.9166666666666666,1.0,0.9153439153439153,0.8726591760299626,0.972983870967742,0.8544082519912101,0.8962962962962963,0.9819398397480241,0.8914280635545709
11,9,0.9166666666666666,1.0,0.9153439153439153,0.8314606741573034,0.9638891865823598,0.8120362347132505,0.825925925925926,0.9732408066915704,0.8060058597622515
12,9,1.0,1.0,1.0,0.8614232209737828,0.9689976065444933,0.8358046820936081,0.8925925925925926,0.9778729035464845,0.8765182186234819
13,9,1.0,1.0,1.0,0.8651685393258427,0.9674617315043047,0.8385984009450879,0.9,0.976855742476339,0.8855234076753064
14,9,1.0,1.0,1.0,0.8651685393258427,0.9672391312113743,0.8385068732437154,0.8962962962962963,0.9767282770777501,0.8825683875184858
15,9,1.0,1.0,1.0,0.8614232209737828,0.9672967348980102,0.8356492205134697,0.8962962962962963,0.9767242203900226,0.8825683875184858
16,9,1.0,1.0,1.0,0.8651685393258427,0.9674273479084058,0.8385984009450879,0.9,0.9766490649121279,0.8855234076753064
17,9,1.0,1.0,1.0,0.8651685393258427,0.9674733415496731,0.8385984009450879,0.9,0.9766008116791612,0.8855234076753064
18,9,1.0,1.0,1.0,0.8651685393258427,0.9674387346836709,0.8385984009450879,0.9,0.9766008116791612,0.8855234076753064
19,9,1.0,1.0,1.0,0.8651685393258427,0.9674387346836709,0.8385984009450879,0.9,0.9766196005486351,0.8855234076753064
20,9,1.0,1.0,1.0,0.8651685393258427,0.9674387346836709,0.8385984009450879,0.9,0.9766196005486351,0.8855234076753064
