epoch,final_epoch,train_acc,train_auc,train_f1_score,valid_acc,valid_auc,valid_f1_score,test_acc,test_auc,test_f1_score
1,1,0.25,0.4895833333333333,0.23232323232323235,0.40074906367041196,0.5890565275247384,0.3701469763653285,0.37037037037037035,0.5545861495286556,0.35021352848635506
2,2,0.5833333333333334,0.5,0.5555555555555555,0.602996254681648,0.7553837119994284,0.5388612945058788,0.5777777777777777,0.7479132611840745,0.5172206324748697
3,3,0.8333333333333334,0.5104166666666666,0.8380952380952381,0.6666666666666666,0.8639554978030222,0.6233182864223756,0.6851851851851852,0.8737161650892556,0.6449432699143032
4,3,0.8333333333333334,0.5625,0.8148148148148148,0.5730337078651685,0.8930091897974494,0.52045388765095,0.5777777777777777,0.8965467765986338,0.5180977531353929
5,3,0.6666666666666666,0.59375,0.6412698412698412,0.4868913857677903,0.9124660629443074,0.4284716258400469,0.4777777777777778,0.9107949314462477,0.42144006648438553
6,3,0.6666666666666666,0.6666666666666666,0.6412698412698412,0.5655430711610487,0.9490669542385596,0.5058201058201058,0.5555555555555556,0.9457546122404361,0.4830646253895136
7,7,0.8333333333333334,0.9166666666666666,0.8380952380952381,0.8801498127340824,0.9771141446075804,0.8788119127573065,0.9037037037037037,0.983552052854798,0.9091269841269841
8,7,1.0,1.0,1.0,0.8689138576779026,0.9781094827278248,0.8483127572016461,0.9037037037037037,0.9870414448299009,0.8933128544607295
9,9,1.0,1.0,1.0,0.8951310861423221,0.9774452541706854,0.8786344517779684,0.9185185185185185,0.9832241016785294,0.910609857978279
10,10,1.0,1.0,1.0,0.8951310861423221,0.9761424731182795,0.8786344517779684,0.9111111111111111,0.9822423832485271,0.8988421920832481
11,10,1.0,1.0,1.0,0.8913857677902621,0.9758464169613833,0.8757780937916751,0.9074074074074074,0.9820051737714214,0.8949989917322041
12,10,1.0,1.0,1.0,0.8876404494382022,0.9757155806808845,0.8707454941932985,0.9074074074074074,0.9818604140725217,0.8972905362408211
13,10,1.0,1.0,1.0,0.8876404494382022,0.9756117600828779,0.8673593322997936,0.9074074074074074,0.9819543584198902,0.8972905362408211
14,10,1.0,1.0,1.0,0.8876404494382022,0.9756155556746329,0.8673593322997936,0.9074074074074074,0.9819208373686701,0.8972905362408211
15,10,1.0,1.0,1.0,0.8876404494382022,0.9756923605901475,0.8673593322997936,0.9074074074074074,0.9819584151076174,0.8972905362408211
16,10,1.0,1.0,1.0,0.8876404494382022,0.9755847444003858,0.8673593322997936,0.9074074074074074,0.9819584151076176,0.8972905362408211
17,10,1.0,1.0,1.0,0.8876404494382022,0.9756231468581431,0.8673593322997936,0.9037037037037037,0.9819772039770912,0.8944351744217913
18,10,1.0,1.0,1.0,0.8876404494382022,0.9755885399921409,0.8673593322997936,0.9037037037037037,0.981995992846565,0.8944351744217913
19,10,1.0,1.0,1.0,0.8876404494382022,0.9755885399921409,0.8673593322997936,0.9037037037037037,0.981995992846565,0.8944351744217913
20,10,1.0,1.0,1.0,0.8876404494382022,0.9755885399921409,0.8673593322997936,0.9037037037037037,0.981995992846565,0.8944351744217913
