epoch,final_epoch,train_acc,train_auc,train_f1_score,valid_acc,valid_auc,valid_f1_score,test_acc,test_auc,test_f1_score
1,1,0.5625,0.5013020833333334,0.5446613427979888,0.8393574297188755,0.9405612235800915,0.8116390707029292,0.8849206349206349,0.9525569482843429,0.8659010117582718
2,1,0.8958333333333334,0.7272135416666666,0.8968954248366012,0.8353413654618473,0.9738873653967994,0.8068970503181029,0.7976190476190477,0.9769846385218606,0.7903734797996608
3,3,0.9583333333333334,0.9791666666666666,0.9583333333333334,0.9156626506024096,0.985299589073174,0.8992530345471522,0.9126984126984127,0.9843479145818138,0.9003942611336675
4,4,1.0,0.9973958333333334,1.0,0.9357429718875502,0.9859016557129765,0.9210282398946156,0.8888888888888888,0.9797841364610366,0.8757665522141403
5,4,1.0,1.0,1.0,0.9317269076305221,0.9885901536844933,0.9197110423116616,0.9047619047619048,0.9827973494806951,0.888796532845476
6,4,1.0,1.0,1.0,0.9317269076305221,0.9887631066876349,0.9197110423116616,0.9047619047619048,0.9834300139649802,0.888796532845476
7,4,1.0,1.0,1.0,0.9317269076305221,0.9890415550792909,0.9197110423116616,0.9047619047619048,0.9834710042912631,0.888796532845476
8,4,1.0,1.0,1.0,0.9317269076305221,0.9890415550792909,0.9197110423116616,0.9047619047619048,0.9835959541134499,0.888796532845476
9,4,1.0,1.0,1.0,0.9317269076305221,0.9891060409928333,0.9197110423116616,0.9047619047619048,0.9835334792023565,0.888796532845476
10,4,1.0,1.0,1.0,0.9317269076305221,0.9891500221688899,0.9197110423116616,0.9047619047619048,0.9835549637871669,0.888796532845476
11,4,1.0,1.0,1.0,0.9317269076305221,0.9891280315808618,0.9197110423116616,0.9047619047619048,0.9835764483719772,0.888796532845476
12,4,1.0,1.0,1.0,0.9317269076305221,0.9891500221688899,0.9197110423116616,0.9047619047619048,0.9835334792023565,0.888796532845476
13,4,1.0,1.0,1.0,0.9317269076305221,0.9891500221688899,0.9197110423116616,0.9047619047619048,0.9835334792023566,0.888796532845476
14,4,1.0,1.0,1.0,0.9317269076305221,0.9891500221688899,0.9197110423116616,0.9047619047619048,0.9835334792023566,0.888796532845476
15,4,1.0,1.0,1.0,0.9317269076305221,0.9891925174944043,0.9197110423116616,0.9047619047619048,0.9835119946175462,0.888796532845476
16,4,1.0,1.0,1.0,0.9317269076305221,0.9891925174944043,0.9197110423116616,0.9047619047619048,0.9835119946175462,0.888796532845476
17,4,1.0,1.0,1.0,0.9317269076305221,0.9891925174944043,0.9197110423116616,0.9047619047619048,0.9835119946175461,0.888796532845476
18,4,1.0,1.0,1.0,0.9317269076305221,0.9891925174944043,0.9197110423116616,0.9047619047619048,0.9835119946175462,0.888796532845476
