epoch,final_epoch,train_acc,train_auc,train_f1_score,valid_acc,valid_auc,valid_f1_score,test_acc,test_auc,test_f1_score
1,1,0.3333333333333333,0.5,0.2222222222222222,0.2490842490842491,0.4232367256365932,0.2367523749700139,0.2454212454212454,0.45596074392830427,0.24125771832081322
2,2,0.6666666666666666,0.5,0.5555555555555555,0.2564102564102564,0.4490602817315826,0.24528297490757586,0.2490842490842491,0.48439534370517495,0.24597321592368374
3,3,0.6666666666666666,0.6666666666666666,0.5555555555555555,0.29304029304029305,0.49747232336606717,0.2838383436548621,0.28205128205128205,0.5292403790748709,0.27860132737915366
4,4,0.6666666666666666,0.6666666666666666,0.5555555555555555,0.304029304029304,0.5629010506700013,0.2946568274035384,0.29304029304029305,0.584872558755379,0.28705663301298734
5,5,0.6666666666666666,0.5,0.5555555555555555,0.31868131868131866,0.6362947025144973,0.31173422326734046,0.30036630036630035,0.6467431681930192,0.2944128108766924
6,5,1.0,0.5,1.0,0.31135531135531136,0.70109664447632,0.30144323427905517,0.2967032967032967,0.7156435813503009,0.2878185141382647
7,7,1.0,0.6666666666666666,1.0,0.326007326007326,0.7589751370039354,0.32037455190273895,0.315018315018315,0.7698983657606631,0.31107125779856
8,7,1.0,0.6666666666666666,1.0,0.31868131868131866,0.7910460112545513,0.31051406255867225,0.315018315018315,0.8016109456030013,0.30670320205203927
9,9,1.0,0.6666666666666666,1.0,0.3626373626373626,0.8249126484975541,0.3651981889391962,0.32967032967032966,0.8280174580406291,0.3267073230172861
10,10,1.0,0.6666666666666666,1.0,0.3772893772893773,0.8403931737099564,0.38314214574718775,0.38095238095238093,0.8390360072087976,0.38929950358521787
11,11,1.0,0.6666666666666666,1.0,0.39194139194139194,0.8525267571444335,0.4001163590204686,0.40293040293040294,0.8487059717778022,0.4124748490945674
12,12,1.0,0.6666666666666666,1.0,0.40293040293040294,0.8493686172103915,0.4116039320681419,0.3882783882783883,0.8468792526389347,0.3976472701149425
13,13,1.0,1.0,1.0,0.43223443223443225,0.851308127061189,0.4415790289502552,0.42857142857142855,0.8532347640589943,0.4406061373274488
14,14,1.0,1.0,1.0,0.45054945054945056,0.8532157612760063,0.46143854068708046,0.43223443223443225,0.8541211519364449,0.4451277142927684
15,14,1.0,1.0,1.0,0.4139194139194139,0.8482002525531159,0.4241868744301915,0.3956043956043956,0.8499668983780205,0.4048707996007541
16,14,1.0,1.0,1.0,0.4175824175824176,0.8411538980224845,0.42858734334199794,0.38095238095238093,0.8422008900658354,0.38798653600921357
17,17,1.0,1.0,1.0,0.5494505494505495,0.8561973592261576,0.5532923954164154,0.5054945054945055,0.8522974977625756,0.5155960914474846
18,18,1.0,1.0,1.0,0.6593406593406593,0.8779150882096927,0.6535858697127699,0.6227106227106227,0.8683830470656025,0.6180588413750088
19,19,1.0,1.0,1.0,0.7545787545787546,0.8972022999497345,0.7388680429222841,0.7216117216117216,0.8898175732833131,0.7097147904669691
20,20,1.0,1.0,1.0,0.8095238095238095,0.9040488187624898,0.7899631136238279,0.7582417582417582,0.896716196501036,0.7405937507493826
