epoch,final_epoch,train_acc,train_auc,train_f1_score,valid_acc,valid_auc,valid_f1_score,test_acc,test_auc,test_f1_score
1,1,0.8209876543209876,0.8773335946175452,0.7735391267234499,0.9259259259259259,0.974103468547913,0.9141498036846873,0.9401709401709402,0.9916387607674649,0.9232825567502987
2,1,0.9382716049382716,0.9462766999804036,0.9366388608336762,0.9166666666666666,0.9851263962375074,0.9078759117210796,0.9572649572649573,0.998499399759904,0.9555111962809185
3,1,0.9382716049382716,0.9671696387745771,0.9341426293226288,0.9074074074074074,0.9778071722516165,0.8855514855514857,0.9572649572649573,0.9979412817758684,0.9547739359185451
4,1,0.9598765432098766,0.9689039127310731,0.9587139962868888,0.9166666666666666,0.9846560846560846,0.917325726277133,0.9572649572649573,0.9977412017438554,0.9502735870968438
5,5,0.9537037037037037,0.9739140374942844,0.9556606961811424,0.9351851851851852,0.982363315696649,0.9327242361725121,0.9743589743589743,0.9990996398559423,0.9694400141768563
6,5,0.9814814814814815,0.981501077797374,0.9833387017521256,0.9166666666666666,0.9801293356848912,0.9079421870119543,0.9572649572649573,0.9995998399359745,0.9555111962809185
7,5,0.9907407407407407,0.979567574629303,0.9925924909806718,0.9166666666666666,0.9842739564961788,0.9130575307045895,0.9572649572649573,0.9976043048798466,0.9510219424774893
8,8,0.9907407407407407,0.9826507283297407,0.9925916779849363,0.9537037037037037,0.9801293356848912,0.9480566250229172,0.9658119658119658,0.9981203007518799,0.9627834467120181
9,9,0.9876543209876543,0.9822196093801031,0.9901229148375768,0.9537037037037037,0.9780129335684892,0.9480566250229172,0.9658119658119658,0.9980202607358732,0.9624822695035461
10,9,1.0,0.9979652491998171,1.0,0.9351851851851852,0.976601998824221,0.9332140727489565,0.9401709401709402,0.9980992396958784,0.947060139335361
11,9,1.0,0.9979489189365732,1.0,0.9444444444444444,0.9822016460905351,0.9403957465755219,0.9829059829059829,0.9980413217918747,0.9811415436415437
12,9,1.0,0.9988503494676334,1.0,0.9444444444444444,0.9824221046443268,0.9403957465755219,0.9829059829059829,0.9980413217918747,0.9811415436415437
13,9,1.0,0.9991246978901299,1.0,0.9444444444444444,0.982554379776602,0.9403957465755219,0.9829059829059829,0.9980413217918747,0.9811415436415437
14,9,1.0,0.9991638905219151,1.0,0.9444444444444444,0.982907113462669,0.9403957465755219,0.9743589743589743,0.9980413217918747,0.9742600089968511
15,9,1.0,0.9992030831537004,1.0,0.9444444444444444,0.9832304526748971,0.9403957465755219,0.9743589743589743,0.9980413217918747,0.9742600089968511
16,9,1.0,0.9992553399960807,1.0,0.9444444444444444,0.9833333333333334,0.9403957465755219,0.9743589743589743,0.9980413217918747,0.9742600089968511
17,9,1.0,0.999281468417271,1.0,0.9444444444444444,0.983450911228689,0.9403957465755219,0.9743589743589743,0.9980413217918747,0.9742600089968511
18,9,1.0,0.999320661049056,1.0,0.9444444444444444,0.983450911228689,0.9403957465755219,0.9743589743589743,0.9980413217918747,0.9742600089968511
19,9,1.0,0.999320661049056,1.0,0.9444444444444444,0.983450911228689,0.9403957465755219,0.9743589743589743,0.9980413217918747,0.9742600089968511
20,9,1.0,0.9993598536808413,1.0,0.9444444444444444,0.983450911228689,0.9403957465755219,0.9743589743589743,0.9980413217918747,0.9742600089968511
