epoch,final_epoch,train_acc,train_auc,train_f1_score,valid_acc,valid_auc,valid_f1_score,test_acc,test_auc,test_f1_score
1,1,0.25,0.5,0.2611111111111111,0.2696629213483146,0.4607016709534526,0.27014154644643457,0.3,0.4447566670595248,0.29547795842687025
2,2,0.5833333333333334,0.5,0.5888888888888889,0.4756554307116105,0.7416470188975816,0.47891328909016684,0.5074074074074074,0.7752404975292636,0.5094387351380345
3,3,0.75,0.5,0.7428571428571429,0.7677902621722846,0.90937913049691,0.7458201615735862,0.8296296296296296,0.9418943536031074,0.8124795744054282
4,3,0.8333333333333334,0.5104166666666666,0.832010582010582,0.7191011235955056,0.929498892580288,0.6892812105926861,0.7222222222222222,0.9528493320556902,0.690493247283963
5,5,0.8333333333333334,0.5416666666666666,0.8380952380952381,0.8539325842696629,0.9610645965062695,0.8396964844573046,0.8481481481481481,0.9813746790946499,0.8406496415770609
6,5,0.8333333333333334,0.71875,0.8380952380952381,0.850187265917603,0.963571249955346,0.8343897586549275,0.8444444444444444,0.9811750473564914,0.8313500254006231
7,7,0.9166666666666666,0.8854166666666666,0.9153439153439153,0.8801498127340824,0.9742518218840424,0.8753404213380319,0.9037037037037037,0.985284258514347,0.9031697900992507
8,8,0.9166666666666666,0.9583333333333334,0.9153439153439153,0.898876404494382,0.9794502196977816,0.8903159396895579,0.9222222222222223,0.9876117297204045,0.917612592064413
9,8,1.0,1.0,1.0,0.8202247191011236,0.9712251723645197,0.78089041969639,0.8481481481481481,0.9847225140190586,0.8124552446827328
10,8,1.0,1.0,1.0,0.8539325842696629,0.9746637552245204,0.8270495426444496,0.8962962962962963,0.9866355625472926,0.8764281470163823
11,8,1.0,1.0,1.0,0.8764044943820225,0.9771469653127568,0.8657531576485265,0.9111111111111111,0.987906159845453,0.9074109260802853
12,8,1.0,1.0,1.0,0.8726591760299626,0.9768819437002109,0.8660929309412567,0.9074074074074074,0.9879102165331802,0.9022927689594357
13,8,1.0,1.0,1.0,0.8651685393258427,0.9766399189082985,0.8601178211599668,0.9074074074074074,0.9878579066124864,0.9022927689594357
14,8,1.0,1.0,1.0,0.8651685393258427,0.976424686528775,0.8601178211599668,0.9074074074074074,0.9877827511345916,0.9022927689594357
15,8,1.0,1.0,1.0,0.8651685393258427,0.9764246865287752,0.8601178211599668,0.9074074074074074,0.9876633991114572,0.904585917050714
16,8,1.0,1.0,1.0,0.8651685393258427,0.9764822902154111,0.8601178211599668,0.9074074074074074,0.9875735114518159,0.904585917050714
17,8,1.0,1.0,1.0,0.8651685393258427,0.9764822902154111,0.8601178211599668,0.9074074074074074,0.9875547225823422,0.904585917050714
18,8,1.0,1.0,1.0,0.8651685393258427,0.976539893902047,0.8601178211599668,0.9074074074074074,0.987521201531122,0.904585917050714
19,8,1.0,1.0,1.0,0.8651685393258427,0.976539893902047,0.8601178211599668,0.9074074074074074,0.9875024126616484,0.904585917050714
20,8,1.0,1.0,1.0,0.8651685393258427,0.976539893902047,0.8601178211599668,0.9074074074074074,0.9875024126616484,0.904585917050714
